biome * ffffff ffffff ffffff
biome 106 ffffff b9b953 a7a529
biome 107 ffff77 ccc9ad d7dbb6
biome 108 ffffff 79c05a 59ae30
biome 109 ffffff bfb755 aea42a
biome 110 ffffff bfb755 aea42a
biome 111 ffffff bfb755 aea42a
biome 112 ffffff bfb755 aea42a
biome 113 ffffff bfb755 aea42a
biome 114 ffffff 83bd65 65ab3e
biome 115 ffffff 82c245 64b216
biome 116 ffffff 70c15b 4cb031
biome 117 ffffff 8eb971 71a74d
biome 118 ffffff 79c05a 59ae30
biome 119 ffffff 88b977 6aa755
biome 120 ffffff 72c250 4eb224
biome 121 e0ffae 5c694e 496137
biome 122 ffffff 7cbd6b 5bab46
biome 123 ffffff 84b68d 65a371
biome 124 ffffff 80b497 60a17b
biome 125 ffffff 91bd59 77ab2f
biome 126 ffffff 8eb971 71a74d
biome 127 ffffff 74bf26 74bf26
biome 128 ffffff b9b75b a6a432
biome 129 ffffff 91bd59 77ab2f
biome 130 ffffff bfb755 aea42a
biome 131 ffffff 8ab689 6da36b
biome 132 ffffff 79c05a 59ae30
biome 133 ffffff 86b783 68a464
biome 134 e0ffae 6a7039 6a7039
biome 135 ffffff 7cbd6b 5bab46
biome 136 ffffff 61c64b 3bb61e
biome 137 ffffff 554114 e94e14
biome 138 ffffff 90b682 74a362
biome 139 ffffff 4b6754 3b5e3f
biome 140 ffffff 80b497 60a17b
biome 141 ffffff 8eb93f 71a73f
biome 142 6c2c2c 572e23 64260f
biome 143 ffffff 90b682 74a362
biome 144 ffffff 80b497 60a17b
biome 149 ffffff 59c93c 30bb0b
biome 151 ffffff 64c73f 3eb80f
biome 155 ffffff 88bb66 6ba940
biome 156 ffffff 88bb66 6ba940
biome 157 ffffff 507a32 59ae30
biome 158 ffffff 80b497 60a17b
biome 160 ffffff 86b783 68a464
biome 161 ffffff 86b783 68a464
biome 162 ffffff 8ab689 6da36b
biome 163 ffffff bfb755 aea42a
biome 164 ffffff bfb755 aea42a
biome 165 ffffff 90814d 9e814d
biome 166 ffffff 90814d 9e814d
biome 167 ffffff 90814d 9e814d
biome 192 cc1188 6d4189 7c6d87
biome 193 0077ee 66aacc 77ccee
biome 194 2e535f 404840 405340
biome 195 ffffff 8eb971 71a74d
biome 228 ffffff 53ca37 29bc05
biome 229 ffffff a6bb4e 91a922
biome 230 ffffff b6b957 a3a52d
biome 231 ffffff c6ff54 c6ff54
biome 232 ffffff c1b668 c1b668
biome 233 ffffff 4e8833 4e8833
biome 234 ffffff bfb755 9ba72f
biome 235 ffffff bfb755 8ba835
biome 236 ffffff bfb755 aea42a
biome 237 ffffff 92ba69 77a843
biome 238 ffffff 72c250 4eb224
biome 239 ffffff 85bd5e 67ac36
biome 240 ffffff 5fc842 37b812
biome 241 ffffff 5fc842 37b812
biome 255 ffffff 74bf26 74bf26
blocktype * * normal
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff7d7d7d
block 2 * ff939393
block 3 * ff866043
block 3 2 ff5a3f1c
block 4 * ff7a7a7a
block 5 * ff9c7f4e
block 5 1 ff674d2e
block 5 2 ffc3b37b
block 5 3 ff9a6e4d
block 5 4 ffa95b33
block 5 5 ff3d2712
block 6 * 6438561c
block 6 0 6b476625
block 6 1 53333a21
block 6 2 6b769654
block 6 3 55305612
block 6 4 4b727314
block 6 8 6b476625
block 6 9 53333a21
block 6 10 6b769654
block 6 11 55305612
block 6 12 4b727314
block 7 * ff535353
block 8 * b22e43f4
block 9 * b22e43f4
block 10 * ffd1530e
block 11 * ffd1530e
block 12 * ffdbd3a0
block 12 1 ffa95821
block 13 * ff7e7c7a
block 14 * ff8f8b7c
block 15 * ff87827e
block 16 * ff737373
block 17 * ff57431a
block 17 0 ff9a7d4d
block 17 1 ff685130
block 17 2 ffb8a679
block 17 3 ff997649
block 17 4 ff665131
block 17 5 ff2d1c0c
block 17 6 ffcecec9
block 17 8 ff665131
block 17 9 ff2d1c0c
block 17 10 ffcecec9
block 17 12 ff665131
block 17 13 ff2d1c0c
block 17 14 ffcecec9
block 18 * ff636363
block 18 1 ff223622
block 18 2 ff314021
block 18 3 ff828079
block 18 5 ff5b5b5b
block 18 7 ff828079
block 18 9 ff5b5b5b
block 18 11 ff828079
block 18 13 ff5b5b5b
block 18 15 ff828079
block 19 * ffb6b639
block 20 * 46daf0f4
block 21 * ff667086
block 22 * ff264389
block 23 * ff606060
block 23 1 ff565656
block 23 9 ff565656
block 24 * ffdad29e
block 25 * ff644332
block 26 * ffaf7474
block 26 0 ff8e1616
block 26 1 ff8e1616
block 26 2 ff8e1616
block 26 3 ff8e1616
block 26 4 ff8e1616
block 26 5 ff8e1616
block 26 6 ff8e1616
block 26 7 ff8e1616
block 27 * ab9a6846
block 27 0 ab846c48
block 27 1 ab846c48
block 27 2 ab846c48
block 27 3 ab846c48
block 27 4 ab846c48
block 27 5 ab846c48
block 27 6 ab846c48
block 27 7 ab846c48
block 28 * 9b895c50
block 28 0 9b786559
block 28 1 9b786559
block 28 2 9b786559
block 28 3 9b786559
block 28 4 9b786559
block 28 5 9b786559
block 28 6 9b786559
block 28 7 9b786559
block 29 * ff6a665f
block 29 0 ff606060
block 29 1 ff8d9263
block 29 6 ff8d9263
block 29 7 ff8d9263
block 29 8 ff606060
block 29 9 ff606060
block 29 14 ff8d9263
block 29 15 ff8d9263
block 30 * 68dcdcdc
block 31 * 517b4f19
block 31 1 a2747474
block 31 2 4e787878
block 32 * 517b4f19
block 33 * ff6a665f
block 33 0 ff606060
block 33 1 ff998159
block 33 6 ff998159
block 33 7 ff998159
block 33 8 ff606060
block 33 9 ff606060
block 33 14 ff998159
block 33 15 ff998159
block 34 * ff6a665f
block 34 0 ff998159
block 34 1 ff998159
block 34 8 ff998159
block 34 9 ff8d9263
block 35 0 ffdddddd
block 35 1 ffdb7d3e
block 35 2 ffb350bc
block 35 3 ff6a8ac9
block 35 4 ffb1a627
block 35 5 ff41ae38
block 35 6 ffd08499
block 35 7 ff404040
block 35 8 ff9aa1a1
block 35 9 ff2e6e89
block 35 10 ff7e3db5
block 35 11 ff2e388d
block 35 12 ff4f321f
block 35 13 ff35461b
block 35 14 ff963430
block 35 15 ff191616
block 36 * ff998159
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 198a6953
block 40 * 21c33538
block 41 * fff9ec4e
block 42 * ffdbdbdb
block 43 * ff7a7a7a
block 43 0 ff9f9f9f
block 43 1 ffdad29e
block 43 2 ff9c7f4e
block 43 4 ff926356
block 43 6 ff2c161a
block 43 7 ffece9e2
block 43 8 ff9f9f9f
block 43 9 ffdad29e
block 43 10 ff9c7f4e
block 43 12 ff926356
block 43 14 ff2c161a
block 43 15 ffece9e2
block 44 * ff7a7a7a
block 44 0 ff9f9f9f
block 44 1 ffdad29e
block 44 2 ff9c7f4e
block 44 4 ff926356
block 44 6 ff2c161a
block 44 7 ffece9e2
block 44 8 ff9f9f9f
block 44 9 ffdad29e
block 44 10 ff9c7f4e
block 44 12 ff926356
block 44 14 ff2c161a
block 44 15 ffece9e2
block 45 * ff926356
block 46 * ff82412f
block 47 * ff9c7f4e
block 48 * ff677967
block 49 * ff14121d
block 50 * 13826a3a
block 51 * 7dd6923d
block 52 * 9b1a2731
block 53 * ff9c7f4e
block 54 * ff9c7f4e
block 55 * 35efefef
block 56 * ff818c8f
block 57 * ff61dbd5
block 58 * ff6b472a
block 59 * a6566607
block 59 0 0500b312
block 59 1 1312ac0f
block 59 2 2b1c890b
block 59 3 4d258b08
block 59 4 672e8007
block 59 5 80427b07
block 59 6 8e507607
block 60 * ff4b280d
block 60 0 ff734b2d
block 61 * ff606060
block 62 * ff606060
block 63 * ff9c7f4e
block 64 * ff8d6b36
block 65 * 8f795f34
block 66 * 6b786b56
block 66 0 8f796c58
block 66 1 8f796c58
block 66 2 8f796c58
block 66 3 8f796c58
block 66 4 8f796c58
block 66 5 8f796c58
block 67 * ff7a7a7a
block 68 * ff9c7f4e
block 69 * 136a5940
block 70 * ff7d7d7d
block 71 * ffb4b4b4
block 72 * ff9c7f4e
block 73 * ff846b6b
block 74 * ff846b6b
block 75 * 135d3e26
block 76 * 19a74b29
block 77 * ff7d7d7d
block 78 * ffeffbfb
block 79 * 9f7dadff
block 80 * ffeffbfb
block 81 * c30d6318
block 82 * ff9ea4b0
block 83 * 8c94c065
block 84 * ff6b4937
block 85 * ff9c7f4e
block 86 * ffc07615
block 87 * ff6f3634
block 88 * ff544033
block 89 * ff8f7645
block 90 * c05b0dc2
block 91 * ffc07615
block 92 * c3e4cdce
block 93 * ff979393
block 94 * ffa09393
block 95 0 7bffffff
block 95 1 7bd87e32
block 95 2 7bb24bd8
block 95 3 7b6599d8
block 95 4 7be4e432
block 95 5 7b7ecb18
block 95 6 7bf17ea4
block 95 7 7b4b4b4b
block 95 8 7b999999
block 95 9 7b4b7e99
block 95 10 7b7e3eb2
block 95 11 7b324bb2
block 95 12 7b654b32
block 95 13 7b657e32
block 95 14 7b993232
block 95 15 7b181818
block 96 * db7e5d2d
block 97 * ff7d7d7d
block 97 1 ff7a7a7a
block 97 2 ff7a7a7a
block 97 3 ff72776a
block 97 4 ff767676
block 97 5 ff767676
block 98 * ff7a7a7a
block 98 1 ff72776a
block 98 2 ff767676
block 98 3 ff767676
block 99 * ff8d6a53
block 99 0 ffcaab78
block 99 10 ffcaab78
block 99 11 ffcaab78
block 99 12 ffcaab78
block 99 13 ffcaab78
block 99 15 ffcfccc2
block 100 * ffb62524
block 100 0 ffcaab78
block 100 10 ffcaab78
block 100 11 ffcaab78
block 100 12 ffcaab78
block 100 13 ffcaab78
block 100 15 ffcfccc2
block 101 * 736d6c6a
block 102 * 46daf0f4
block 103 * ff979924
block 104 0 22009900
block 104 1 22139402
block 104 2 22268f04
block 104 3 22398a07
block 104 4 224c8509
block 104 5 2260810c
block 104 6 22737c0e
block 104 7 22867710
block 104 8 22007213
block 104 9 22136d15
block 104 10 22266918
block 104 11 2239641a
block 104 12 224c5f1c
block 104 13 22605a1f
block 104 14 22735521
block 104 15 22865124
block 105 0 22009900
block 105 1 22139402
block 105 2 22268f04
block 105 3 22398a07
block 105 4 224c8509
block 105 5 2260810c
block 105 6 22737c0e
block 105 7 22867710
block 105 8 22007213
block 105 9 22136d15
block 105 10 22266918
block 105 11 2239641a
block 105 12 224c5f1c
block 105 13 22605a1f
block 105 14 22735521
block 105 15 22865124
block 106 * 8a6f6f6f
block 107 * ff9c7f4e
block 108 * ff926356
block 109 * ff7a7a7a
block 110 * ff6f6369
block 111 * 930e3b16
block 112 * ff2c161a
block 113 * ff2c161a
block 114 * ff2c161a
block 115 * cc6f1211
block 115 0 2a6a0e1e
block 115 1 786c0f16
block 115 2 786c0f16
block 116 * ff67403b
block 117 * 767c6751
block 118 * 6f454545
block 119 * c05b0dc2
block 120 * ff597560
block 121 * ffdddfa5
block 122 * ff0c090f
block 123 * ff462b1a
block 124 * ff775937
block 125 * ff9c7f4e
block 125 1 ff674d2e
block 125 2 ffc3b37b
block 125 3 ff9a6e4d
block 125 4 ffa95b33
block 125 5 ff3d2712
block 125 9 ff674d2e
block 125 10 ffc3b37b
block 125 11 ff9a6e4d
block 125 12 ffa95b33
block 125 13 ff3d2712
block 126 * ff9c7f4e
block 126 1 ff674d2e
block 126 2 ffc3b37b
block 126 3 ff9a6e4d
block 126 4 ffa95b33
block 126 5 ff3d2712
block 126 9 ff674d2e
block 126 10 ffc3b37b
block 126 11 ff9a6e4d
block 126 12 ffa95b33
block 126 13 ff3d2712
block 127 * 8391501e
block 128 * ffdad29e
block 129 * ff6d8074
block 130 * ff14121d
block 131 * 2d8a8171
block 132 * 08818181
block 133 * ff51d975
block 134 * ff674d2e
block 135 * ffc3b37b
block 136 * ff9a6e4d
block 137 * ffb2896f
block 138 * ff74ddd7
block 139 * ff7a7a7a
block 139 1 ff677967
block 140 * 31764133
block 141 * 6f158002
block 141 0 0901ab10
block 141 1 0901ab10
block 141 2 1701bb0f
block 141 3 1701bb0f
block 141 4 3600be10
block 141 5 3600be10
block 141 6 3600be10
block 142 * 6922aa24
block 142 0 0901ab10
block 142 1 0901ab10
block 142 2 1701bb0f
block 142 3 1701bb0f
block 142 4 3600be10
block 142 5 3600be10
block 142 6 3600be10
block 143 * ff9c7f4e
block 144 * ff544033
block 145 * ff404040
block 146 * ff9c7f4e
block 147 * fff9ec4e
block 148 * ffdbdbdb
block 149 * ff9c9695
block 149 8 ffa59594
block 149 9 ffa59594
block 149 10 ffa59594
block 149 11 ffa59594
block 149 12 ffa59594
block 149 13 ffa59594
block 149 14 ffa59594
block 149 15 ffa59594
block 150 * ffa59594
block 151 * ff82745e
block 152 * ffab1b09
block 153 * ff7d544f
block 154 * 6f454545
block 155 * ffece9e2
block 155 1 ffe7e4db
block 155 2 ffe8e5dd
block 155 3 ffe7e3db
block 155 4 ffe7e3db
block 156 * ffece9e2
block 157 * 9b8d5146
block 157 0 9b685347
block 157 1 9b685347
block 157 2 9b685347
block 157 3 9b685347
block 157 4 9b685347
block 157 5 9b685347
block 157 6 9b685347
block 157 7 9b685347
block 158 * ff606060
block 158 1 ff565656
block 158 9 ff565656
block 159 0 ffd1b2a1
block 159 1 ffa15325
block 159 2 ff95586c
block 159 3 ff716c89
block 159 4 ffba8523
block 159 5 ff677534
block 159 6 ffa14e4e
block 159 7 ff392a23
block 159 8 ff876a61
block 159 9 ff565b5b
block 159 10 ff764656
block 159 11 ff4a3b5b
block 159 12 ff4d3323
block 159 13 ff4c532a
block 159 14 ff8f3d2e
block 159 15 ff251610
block 160 0 7bffffff
block 160 1 7bd87e32
block 160 2 7bb24bd8
block 160 3 7b6599d8
block 160 4 7be4e432
block 160 5 7b7ecb18
block 160 6 7bf17ea4
block 160 7 7b4b4b4b
block 160 8 7b999999
block 160 9 7b4b7e99
block 160 10 7b7e3eb2
block 160 11 7b324bb2
block 160 12 7b654b32
block 160 13 7b657e32
block 160 14 7b993232
block 160 15 7b181818
block 161 * ff1b4609
block 162 * ff696359
block 162 0 ff9a5b40
block 162 1 ff4e3e29
block 162 2 ff9a5b40
block 162 3 ff4e3e29
block 162 5 ff342817
block 162 7 ff342817
block 162 9 ff342817
block 162 11 ff342817
block 162 13 ff342817
block 162 15 ff342817
block 163 * ffa95b33
block 164 * ff3d2712
block 165 0 08477f38
block 165 1 2d417732
block 165 2 76417733
block 165 3 bb608544
block 165 4 05457e27
block 165 5 113d6e19
block 165 6 2754872d
block 165 7 2a708646
block 165 8 3486a55c
block 166 * ff85aa43
block 166 0 ff86ab3f
block 166 2 ff5d8c20
block 166 3 ff5f8b03
block 166 4 ff86ab3f
block 166 6 ff5d8c20
block 166 7 ff5f8b03
block 166 8 ff86ab3f
block 166 10 ff5d8c20
block 166 11 ff5f8b03
block 166 12 ff8ea03f
block 166 13 ff80a355
block 166 14 ff59781a
block 166 15 ff76930b
block 167 * ffaa4372
block 167 1 ff360302
block 167 2 ff4c3fab
block 167 3 ff973300
block 167 5 ff360302
block 167 6 ff4c3fab
block 167 7 ff973300
block 167 9 ff360302
block 167 10 ff4c3fab
block 167 11 ff973300
block 167 12 ffa15571
block 167 13 ff2b0202
block 167 14 ff4a4eab
block 167 15 ff9e3a1f
block 168 0 bfc6c6c6
block 168 1 bda3a3a3
block 168 2 bd404040
block 168 3 bddddd9a
block 169 * ff532e04
block 169 0 ffc29a78
block 169 1 ffa08a6a
block 169 2 ffb6b6b6
block 169 3 ffb19170
block 169 4 ffc2b39c
block 169 6 ff848484
block 169 7 ff8a7050
block 169 8 ffc2b39c
block 169 10 ff848484
block 169 11 ff8a7050
block 169 12 ffc2b39c
block 169 14 ff848484
block 169 15 ff8a7050
block 170 * ff9d7412
block 170 0 ffa88b10
block 170 1 ffa88b10
block 170 2 ffa88b10
block 170 3 ffa88b10
block 171 0 ffdddddd
block 171 1 ffdb7d3e
block 171 2 ffb350bc
block 171 3 ff6a8ac9
block 171 4 ffb1a627
block 171 5 ff41ae38
block 171 6 ffd08499
block 171 7 ff404040
block 171 8 ff9aa1a1
block 171 9 ff2e6e89
block 171 10 ff7e3db5
block 171 11 ff2e388d
block 171 12 ff4f321f
block 171 13 ff35461b
block 171 14 ff963430
block 171 15 ff191616
block 172 * ff965c42
block 173 * ff121212
block 174 * ffa5c2f5
block 175 * 33416d2b
block 175 1 568e9484
block 175 2 8a7a7a7a
block 175 3 9e7b7b7b
block 175 4 b9454003
block 175 5 9336583b
block 176 * ff896c5b
block 176 0 ff80695b
block 176 1 ff966a51
block 177 * ffd1530e
block 177 0 ffc18992
block 177 1 ffab997a
block 177 2 ff919191
block 177 3 ffb3704a
block 177 4 ff6e1b10
block 177 5 ffbd8567
block 177 6 ffb18847
block 177 7 ffb7b19a
block 177 8 ff371c33
block 177 9 ff90692e
block 177 10 ff3e512b
block 177 11 ff1f427b
block 177 12 ff426457
block 178 * ff23590b
block 178 1 ff1a4308
block 178 2 ff1d520d
block 178 5 ff1a4308
block 178 6 ff1d520d
block 178 9 ff1a4308
block 178 10 ff1d520d
block 178 13 ff1a4308
block 178 14 ff1d520d
block 179 * ff8d0404
block 179 0 ffdf758c
block 179 1 ffe0dcd2
block 179 3 ff355124
block 179 4 ffdf758c
block 179 5 ffe0dcd2
block 179 7 ff355124
block 179 8 ffdf758c
block 179 9 ffe0dcd2
block 179 11 ff355124
block 179 12 ffdf758c
block 179 13 ffe0dcd2
block 179 15 ff355124
block 180 * 6bcbc1b5
block 180 0 5348542b
block 180 1 53749256
block 180 2 5a519052
block 180 3 6bb2635f
block 180 5 4c751100
block 180 6 6c00122a
block 180 7 6a285f3c
block 180 8 5348542b
block 180 9 53749256
block 180 10 5a519052
block 180 11 6bb2635f
block 180 13 4c751100
block 180 14 6c00122a
block 180 15 6a285f3c
block 181 * 78923737
block 181 0 ff638b11
block 181 1 ff638b11
block 181 2 ff638b11
block 182 0 ff526036
block 182 4 ff3f3824
block 182 8 ff3f3824
block 182 12 ff3f3824
block 183 * ffb4724c
block 184 * ffc9979f
block 185 * d1c39072
block 186 * ff9e8f79
block 187 * ffc8c8c8
block 188 * e765180e
block 189 * ff806a5b
block 190 * ff7a470c
block 190 0 ff5c2406
block 190 1 ff5a2305
block 190 2 ff5b2406
block 190 3 ff5b2406
block 190 6 ff501d05
block 190 7 ff501d05
block 190 10 ff501d05
block 190 11 ff501d05
block 191 0 ff441d30
block 191 1 ff211131
block 191 2 ff4d2e5e
block 192 * ffb13609
block 193 0 ff274981
block 193 1 ff415d4a
block 193 4 ff0b2145
block 193 5 ff16100b
block 193 8 ff0b2145
block 193 9 ff16100b
block 193 12 ff0b2145
block 193 13 ff16100b
block 194 * ff252832
block 194 0 ff040815
block 194 1 ff0b211d
block 194 3 ff195a6a
block 194 4 ff040815
block 194 5 ff0b211d
block 194 7 ff195a6a
block 194 8 ff040815
block 194 9 ff0b211d
block 194 11 ff195a6a
block 194 12 ff040815
block 194 13 ff0b211d
block 194 15 ff195a6a
block 195 * 8ab19830
block 196 * 1994e339
block 196 1 198137b5
block 196 2 194f62dc
block 196 4 198137b5
block 196 5 194f62dc
block 196 7 198137b5
block 196 8 194f62dc
block 196 10 198137b5
block 196 11 194f62dc
block 196 13 198137b5
block 196 14 194f62dc
block 197 * 7f0a7ad3
block 197 0 7f7998ca
block 197 10 7f7998ca
block 197 11 7f7998ca
block 197 12 7f7998ca
block 197 13 7f7998ca
block 197 15 7fc2c6cf
block 198 * 99a68bdd
block 198 0 999c79ca
block 198 10 999c79ca
block 198 11 999c79ca
block 198 12 999c79ca
block 198 13 999c79ca
block 198 15 99ccc2cf
block 199 * a61f8d08
block 199 0 a681ca79
block 199 10 a681ca79
block 199 11 a681ca79
block 199 12 a681ca79
block 199 13 a681ca79
block 199 15 a6bbd6bc
block 200 * 87b79043
block 200 0 afb48f44
block 200 1 afb48f44
block 200 2 afb48f44
block 200 3 afb48f44
block 200 4 afb48f44
block 200 5 afb48f44
block 201 * cbab7835
block 201 0 cb9a7735
block 201 1 cb9a7735
block 201 2 cb9a7735
block 201 3 cb9a7735
block 201 4 cb9a7735
block 201 5 cb9a7735
block 201 6 cb9a7735
block 201 7 cb9a7735
block 202 * bbbc813b
block 202 0 bbb0843e
block 202 1 bbb0843e
block 202 2 bbb0843e
block 202 3 bbb0843e
block 202 4 bbb0843e
block 202 5 bbb0843e
block 202 6 bbb0843e
block 202 7 bbb0843e
block 203 * bbbe742e
block 203 0 bba1732d
block 203 1 bba1732d
block 203 2 bba1732d
block 203 3 bba1732d
block 203 4 bba1732d
block 203 5 bba1732d
block 203 6 bba1732d
block 203 7 bba1732d
block 204 0 ff512825
block 204 8 ff512825
block 205 * ff68676e
block 205 0 ff3c3a42
block 206 * 45c62c01
block 206 0 46554134
block 207 * 6fba6110
block 208 * ff6f3634
block 209 * ff6f3634
block 210 * 13a39593
block 211 * ff808674
block 211 0 ff8c6230
block 211 1 ffafad88
block 211 2 ff836e72
block 211 3 ff8d6b43
block 211 4 ff3b2b1b
block 211 6 ff867649
block 211 7 ff2f2b1f
block 211 8 ff3b2b1b
block 211 10 ff867649
block 211 11 ff2f2b1f
block 211 12 ff3b2b1b
block 211 14 ff867649
block 211 15 ff2f2b1f
block 212 * ff161900
block 212 0 ff1f500a
block 212 1 ff186705
block 212 2 ff275a0c
block 212 4 ff1f500a
block 212 5 ff186705
block 212 6 ff275a0c
block 212 8 ff1f500a
block 212 9 ff186705
block 212 10 ff275a0c
block 212 12 ff1f500a
block 212 13 ff186705
block 212 14 ff275a0c
block 213 * 865fb055
block 213 0 86c67425
block 213 2 765a2846
block 213 3 76513f17
block 213 4 78557237
block 213 5 86c67425
block 213 7 765a2846
block 213 8 86c67425
block 213 10 765a2846
block 213 11 76513f17
block 213 12 78557237
block 213 13 86c67425
block 213 15 765a2846
block 214 * 49224b45
block 215 0 ff754d31
block 215 1 ff754d30
block 215 2 ff754e32
block 215 3 ff734a2c
block 215 4 ff70462a
block 215 5 ff754c2e
block 215 6 ff542d13
block 215 7 ff99967b
block 215 8 ff1d0e20
block 215 9 ff7a543a
block 215 10 ff2d2b16
block 215 11 ff6e4930
block 215 12 ff235b59
block 216 * ffd1530e
block 216 0 ffc18992
block 216 1 ffab997a
block 216 2 ff919191
block 216 3 ffb3704a
block 216 4 ff6e1b10
block 216 5 ffbd8567
block 216 6 ffb18847
block 216 7 ffb7b19a
block 216 8 ff371c33
block 216 9 ff90692e
block 216 10 ff3e512b
block 216 11 ff1f427b
block 216 12 ff426457
block 217 * ffd1530e
block 217 0 ffc18992
block 217 1 ffab997a
block 217 2 ff919191
block 217 3 ffb3704a
block 217 4 ff6e1b10
block 217 5 ffbd8567
block 217 6 ffb18847
block 217 7 ffb7b19a
block 217 8 ff371c33
block 217 9 ff90692e
block 217 10 ff3e512b
block 217 11 ff1f427b
block 217 12 ff426457
block 218 * ff476c3d
block 218 1 ff008c8d
block 218 2 ff731800
block 219 * ff476c3d
block 219 1 ff008c8d
block 219 2 ff731800
block 220 * ffc18992
block 220 1 ffab997a
block 220 2 ff919191
